,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
90,0.0,0.0,0.0,0.0,0.0,0.0,-0.1980,0.9765,-0.0483,0.3860,0.5280,-0.5635,-0.5046
91,0.0,0.0,0.0,0.0,0.0,0.0,-0.1965,0.9725,-0.0522,0.3867,0.5281,-0.5631,-0.5045
92,0.0,0.0,0.0,0.0,0.0,0.0,-0.1926,0.9677,-0.0547,0.3877,0.5282,-0.5625,-0.5042
93,0.0,0.0,0.0,0.0,0.0,0.0,-0.1867,0.9646,-0.0659,0.3881,0.5286,-0.5624,-0.5037
94,0.0,0.0,0.0,0.0,0.0,0.0,-0.1691,0.9474,-0.0817,0.3886,0.5288,-0.5625,-0.5030
95,0.0,0.0,0.0,0.0,0.0,0.0,-0.1286,0.9133,-0.0871,0.3884,0.5278,-0.5646,-0.5018
96,0.0,0.0,0.0,0.0,0.0,0.0,-0.2525,1.0354,-0.0614,0.3876,0.5285,-0.5651,-0.5011
97,0.0,0.0,0.0,0.0,0.0,0.0,-0.2147,1.0298,-0.0153,0.3884,0.5284,-0.5652,-0.5005
98,0.0,0.0,0.0,0.0,0.0,0.0,-0.1535,0.9757,-0.0816,0.3906,0.5278,-0.5644,-0.5004
99,0.0,0.0,0.0,0.0,0.0,0.0,-0.1994,0.9862,-0.0477,0.3899,0.5284,-0.5651,-0.4994
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.2019,0.9975,-0.0428,0.3905,0.5286,-0.5645,-0.4994
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.1896,0.9768,-0.0624,0.3909,0.5286,-0.5636,-0.5001
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.2004,0.9837,-0.0535,0.3913,0.5291,-0.5630,-0.5000
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.2023,0.9770,-0.0492,0.3911,0.5288,-0.5628,-0.5007
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.2057,0.9681,-0.0560,0.3909,0.5287,-0.5624,-0.5014
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.2082,0.9692,-0.0502,0.3909,0.5290,-0.5615,-0.5022
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.1999,0.9589,-0.0556,0.3912,0.5293,-0.5604,-0.5027
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.2008,0.9603,-0.0566,0.3916,0.5298,-0.5595,-0.5028
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.2067,0.9657,-0.0531,0.3917,0.5303,-0.5591,-0.5029
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.2081,0.9643,-0.0560,0.3911,0.5304,-0.5589,-0.5033
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.2057,0.9648,-0.0536,0.3903,0.5303,-0.5593,-0.5037
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.2033,0.9652,-0.0551,0.3895,0.5301,-0.5599,-0.5038
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.2067,0.9691,-0.0545,0.3893,0.5303,-0.5600,-0.5035
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.2096,0.9730,-0.0530,0.3898,0.5308,-0.5597,-0.5031
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.2121,0.9726,-0.0530,0.3904,0.5313,-0.5591,-0.5026
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.2106,0.9740,-0.0525,0.3905,0.5316,-0.5589,-0.5025
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.2101,0.9740,-0.0540,0.3898,0.5313,-0.5594,-0.5029
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.2111,0.9740,-0.0525,0.3887,0.5307,-0.5602,-0.5035
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.2077,0.9755,-0.0511,0.3883,0.5303,-0.5603,-0.5040
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.2014,0.9750,-0.0531,0.3887,0.5304,-0.5598,-0.5042
