,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
90,0.0,0.0,0.0,0.0,0.0,0.0,-0.8289,-0.4588,-0.3609,0.5888,-0.3059,0.7473,0.0354
91,0.0,0.0,0.0,0.0,0.0,0.0,-0.8305,-0.4112,-0.3634,0.5892,-0.3065,0.7468,0.0348
92,0.0,0.0,0.0,0.0,0.0,0.0,-0.8205,-0.4134,-0.3666,0.5893,-0.3073,0.7464,0.0345
93,0.0,0.0,0.0,0.0,0.0,0.0,-0.8237,-0.4032,-0.3697,0.5891,-0.3077,0.7464,0.0340
94,0.0,0.0,0.0,0.0,0.0,0.0,-0.8268,-0.3936,-0.3651,0.5888,-0.3082,0.7465,0.0339
95,0.0,0.0,0.0,0.0,0.0,0.0,-0.8331,-0.3971,-0.3630,0.5884,-0.3088,0.7465,0.0342
96,0.0,0.0,0.0,0.0,0.0,0.0,-0.8313,-0.4000,-0.3641,0.5880,-0.3093,0.7466,0.0346
97,0.0,0.0,0.0,0.0,0.0,0.0,-0.8305,-0.4077,-0.3662,0.5877,-0.3100,0.7465,0.0351
98,0.0,0.0,0.0,0.0,0.0,0.0,-0.8314,-0.4033,-0.3685,0.5873,-0.3105,0.7466,0.0357
99,0.0,0.0,0.0,0.0,0.0,0.0,-0.8337,-0.3985,-0.3669,0.5868,-0.3105,0.7470,0.0360
100,0.0,0.0,0.0,0.0,0.0,0.0,-0.8366,-0.4005,-0.3649,0.5864,-0.3108,0.7471,0.0366
101,0.0,0.0,0.0,0.0,0.0,0.0,-0.8366,-0.4001,-0.3644,0.5862,-0.3112,0.7470,0.0374
102,0.0,0.0,0.0,0.0,0.0,0.0,-0.8366,-0.4001,-0.3640,0.5861,-0.3114,0.7471,0.0379
103,0.0,0.0,0.0,0.0,0.0,0.0,-0.8370,-0.3996,-0.3625,0.5860,-0.3116,0.7470,0.0383
104,0.0,0.0,0.0,0.0,0.0,0.0,-0.8379,-0.3982,-0.3610,0.5861,-0.3118,0.7469,0.0386
105,0.0,0.0,0.0,0.0,0.0,0.0,-0.8374,-0.3982,-0.3595,0.5863,-0.3119,0.7466,0.0389
106,0.0,0.0,0.0,0.0,0.0,0.0,-0.8354,-0.3948,-0.3600,0.5865,-0.3119,0.7465,0.0390
107,0.0,0.0,0.0,0.0,0.0,0.0,-0.8359,-0.3939,-0.3595,0.5866,-0.3119,0.7464,0.0389
108,0.0,0.0,0.0,0.0,0.0,0.0,-0.8363,-0.3929,-0.3590,0.5867,-0.3119,0.7463,0.0388
109,0.0,0.0,0.0,0.0,0.0,0.0,-0.8373,-0.3929,-0.3604,0.5868,-0.3121,0.7462,0.0389
110,0.0,0.0,0.0,0.0,0.0,0.0,-0.8378,-0.3939,-0.3604,0.5868,-0.3119,0.7463,0.0385
111,0.0,0.0,0.0,0.0,0.0,0.0,-0.8360,-0.3948,-0.3619,0.5867,-0.3114,0.7466,0.0380
112,0.0,0.0,0.0,0.0,0.0,0.0,-0.8355,-0.3952,-0.3634,0.5865,-0.3109,0.7469,0.0375
113,0.0,0.0,0.0,0.0,0.0,0.0,-0.8355,-0.3943,-0.3629,0.5865,-0.3106,0.7471,0.0372
114,0.0,0.0,0.0,0.0,0.0,0.0,-0.8374,-0.3943,-0.3638,0.5865,-0.3102,0.7473,0.0371
115,0.0,0.0,0.0,0.0,0.0,0.0,-0.8380,-0.3948,-0.3643,0.5865,-0.3098,0.7474,0.0371
116,0.0,0.0,0.0,0.0,0.0,0.0,-0.8380,-0.3987,-0.3634,0.5866,-0.3097,0.7474,0.0371
117,0.0,0.0,0.0,0.0,0.0,0.0,-0.8419,-0.4125,-0.3553,0.5869,-0.3097,0.7472,0.0369
118,0.0,0.0,0.0,0.0,0.0,0.0,-0.8344,-0.4576,-0.3525,0.5879,-0.3104,0.7462,0.0362
119,0.0,0.0,0.0,0.0,0.0,0.0,-0.8393,-0.3959,-0.3575,0.5886,-0.3102,0.7457,0.0353
120,0.0,0.0,0.0,0.0,0.0,0.0,-0.8336,-0.3996,-0.3592,0.5889,-0.3102,0.7455,0.0346
121,0.0,0.0,0.0,0.0,0.0,0.0,-0.8262,-0.3873,-0.3636,0.5888,-0.3100,0.7457,0.0337
122,0.0,0.0,0.0,0.0,0.0,0.0,-0.8310,-0.3884,-0.3610,0.5887,-0.3106,0.7455,0.0334
123,0.0,0.0,0.0,0.0,0.0,0.0,-0.8331,-0.4060,-0.3569,0.5888,-0.3116,0.7451,0.0333
124,0.0,0.0,0.0,0.0,0.0,0.0,-0.8328,-0.4137,-0.3580,0.5889,-0.3126,0.7445,0.0333
