,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
90.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13075928390026093,-0.771377682685852,0.09817027300596237,1.0,0.0,0.0,-2.7755575615628914e-17
91.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9232935905456543,2.1332311630249023,-0.3412819504737854,0.999579131603241,-0.00835693534463644,-0.00929026585072279,-0.026178879663348198
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14076483249664307,-0.7939319610595703,-0.11862531304359436,0.99953693151474,-0.009127107448875904,-0.005087416153401136,-0.02857951447367668
93.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18139009177684784,-0.14358775317668915,-0.07778620719909668,0.9994862675666809,-0.009994751773774624,0.0003467033675406128,-0.030450275167822838
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171354990452528,0.3240874707698822,-0.08609340339899063,0.999478280544281,0.007704049348831177,0.0019249756587669253,-0.03130470588803291
95.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.259767085313797,0.1575419306755066,-0.08637417107820511,0.9987971782684326,0.03194453939795494,0.020849211141467094,-0.030808517709374428
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26585742831230164,-0.1231582835316658,0.08943997323513031,0.9970092177391052,0.04347267001867294,0.054914627224206924,0.03266345337033272
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094030499458313,-0.23534038662910461,0.2015259712934494,0.9961145520210266,0.06298044323921204,0.04241165518760681,0.04461173713207245
98.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3102509081363678,-0.15569445490837097,0.14552225172519684,0.9970157742500305,0.05751412361860275,0.04136756435036659,0.030664436519145966
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03666025772690773,-0.0378141812980175,-0.006077780853956938,0.9965833425521851,0.05974807217717171,0.044896963983774185,0.03516006097197533
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06365271657705307,-0.003018096322193742,0.008058198727667332,0.996542751789093,0.06306855380535126,0.04136377573013306,0.03484225273132324
101.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03273100033402443,-0.061516840010881424,0.022055482491850853,0.9965806007385254,0.06220187991857529,0.0424567312002182,0.03399394825100899
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621469110250473,-0.03725815564393997,0.003190899034962058,0.9964990019798279,0.060987427830696106,0.04424673691391945,0.03622664511203766
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014989444054663181,-0.028866281732916832,0.0033455134835094213,0.996428370475769,0.05995114892721176,0.0454157330095768,0.03838643804192543
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002161725191399455,-0.04511396959424019,0.004454297944903374,0.9963410496711731,0.05977737531065941,0.04657488316297531,0.03952394798398018
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009584937244653702,-0.040476202964782715,0.0018716410268098116,0.9962802529335022,0.0609399676322937,0.04659111425280571,0.03925424814224243
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005324643105268478,-0.04088781028985977,0.004004394635558128,0.9962307810783386,0.06251635402441025,0.04614068940281868,0.038555726408958435
107.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63129292964004e-05,-0.04405160993337631,0.0027462737634778023,0.9961893558502197,0.06310378015041351,0.046350233256816864,0.03842763230204582
108.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005165230249986053,-0.04170919582247734,0.003987025003880262,0.9961670637130737,0.06231972575187683,0.04740699380636215,0.038996435701847076
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023230453953146935,-0.029474560171365738,0.010512011125683784,0.9961355328559875,0.060954075306653976,0.04877283051609993,0.04025035351514816
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00242565362714231,-0.027911130338907242,0.008027942851185799,0.9960784912109375,0.06024593487381935,0.04967867583036423,0.041599441319704056
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019472864223644137,-0.025226131081581116,0.011048934422433376,0.9960268139839172,0.060558561235666275,0.04964788258075714,0.04239426553249359
112.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009281406528316438,-0.029780251905322075,0.012883572839200497,0.9959937930107117,0.06140715256333351,0.04913356900215149,0.04256068170070648
113.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00027377810329198837,-0.025851702317595482,0.013077734038233757,0.9959763884544373,0.06203542649745941,0.04880179837346077,0.042441707104444504
114.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017630888614803553,-0.02598109096288681,0.011598425917327404,0.9959548711776733,0.06181799992918968,0.04903385043144226,0.04299462214112282
115.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002558179898187518,-0.02869712933897972,0.012004813179373741,0.9959551692008972,0.060708608478307724,0.049846649169921875,0.043630827218294144
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032384158112108707,-0.03029598481953144,0.012068234384059906,0.995919406414032,0.060034140944480896,0.05074887350201607,0.04432449862360954
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045991137623786926,-0.12328000366687775,-0.021966254338622093,0.9961299896240234,0.059089552611112595,0.05017733946442604,0.041414227336645126
118.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8692792654037476,0.13884872198104858,-0.019859839230775833,0.9984855651855469,0.015967629849910736,0.0507623590528965,0.013956034556031227
119.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7250317931175232,2.641333818435669,-0.13747963309288025,0.9988366961479187,0.011936506256461143,0.04671499505639076,-0.0005994370440021157
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01893717609345913,-1.0436468124389648,-0.16824902594089508,0.9984113574028015,0.010176820680499077,0.053773585706949234,-0.013397108763456345
121.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30969005823135376,-0.09211480617523193,-0.09215682744979858,0.9979758262634277,0.0049310289323329926,0.06085941195487976,-0.017781803384423256
122.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19645005464553833,0.6735134720802307,-0.010039822198450565,0.9971984028816223,0.02956031635403633,0.0646415501832962,-0.023307185620069504
123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5974522829055786,-0.3436358571052551,-0.47780436277389526,0.9936830997467041,0.08181565999984741,0.07497276365756989,0.016701385378837585
124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392423152923584,-0.6116065382957458,0.4385547339916229,0.9938973784446716,0.08672287315130234,0.06489638239145279,0.020875122398138046
125.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36294639110565186,0.03460225462913513,0.3673301637172699,0.994478702545166,0.07987108081579208,0.06698508560657501,0.01204660627990961
126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1683809757232666,-0.08776611089706421,-0.1206521987915039,0.994040310382843,0.08294811099767685,0.06870582699775696,0.016817592084407806
