,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
207,0.0,0.0,0.0,0.0,0.0,0.0,-0.2951,-0.9180,-0.2060,0.6713,-0.7266,0.0979,0.1084
208,0.0,0.0,0.0,0.0,0.0,0.0,-0.2233,-0.9265,-0.1937,0.6683,-0.7297,0.0954,0.1083
209,0.0,0.0,0.0,0.0,0.0,0.0,-0.2800,-0.9351,-0.1928,0.6680,-0.7302,0.0956,0.1070
210,0.0,0.0,0.0,0.0,0.0,0.0,-0.2765,-0.9312,-0.1845,0.6667,-0.7314,0.0965,0.1062
211,0.0,0.0,0.0,0.0,0.0,0.0,-0.2648,-0.9497,-0.1811,0.6675,-0.7310,0.0953,0.1053
212,0.0,0.0,0.0,0.0,0.0,0.0,-0.2961,-0.9365,-0.1826,0.6683,-0.7303,0.0960,0.1046
213,0.0,0.0,0.0,0.0,0.0,0.0,-0.2995,-0.9432,-0.1670,0.6689,-0.7296,0.0965,0.1044
214,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897,-0.9637,-0.1538,0.6706,-0.7282,0.0962,0.1043
215,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897,-0.9656,-0.1431,0.6733,-0.7256,0.0959,0.1047
216,0.0,0.0,0.0,0.0,0.0,0.0,-0.2780,-0.9516,-0.1470,0.6762,-0.7228,0.0956,0.1051
217,0.0,0.0,0.0,0.0,0.0,0.0,-0.2653,-0.9065,-0.1840,0.6766,-0.7224,0.0965,0.1057
218,0.0,0.0,0.0,0.0,0.0,0.0,-0.2321,-0.9182,-0.1762,0.6760,-0.7230,0.0956,0.1060
219,0.0,0.0,0.0,0.0,0.0,0.0,-0.2413,-0.9260,-0.1718,0.6759,-0.7232,0.0947,0.1056
220,0.0,0.0,0.0,0.0,0.0,0.0,-0.2594,-0.9366,-0.1606,0.6755,-0.7236,0.0945,0.1053
221,0.0,0.0,0.0,0.0,0.0,0.0,-0.2706,-0.9535,-0.1509,0.6752,-0.7240,0.0943,0.1049
222,0.0,0.0,0.0,0.0,0.0,0.0,-0.2760,-0.9545,-0.1538,0.6749,-0.7242,0.0944,0.1049
223,0.0,0.0,0.0,0.0,0.0,0.0,-0.2789,-0.9564,-0.1592,0.6748,-0.7243,0.0948,0.1048
224,0.0,0.0,0.0,0.0,0.0,0.0,-0.2887,-0.9622,-0.1548,0.6748,-0.7243,0.0952,0.1050
225,0.0,0.0,0.0,0.0,0.0,0.0,-0.2975,-0.9636,-0.1475,0.6750,-0.7239,0.0958,0.1053
226,0.0,0.0,0.0,0.0,0.0,0.0,-0.2970,-0.9568,-0.1500,0.6755,-0.7234,0.0963,0.1056
227,0.0,0.0,0.0,0.0,0.0,0.0,-0.2897,-0.9462,-0.1553,0.6760,-0.7228,0.0967,0.1062
228,0.0,0.0,0.0,0.0,0.0,0.0,-0.2814,-0.9370,-0.1592,0.6763,-0.7224,0.0969,0.1067
229,0.0,0.0,0.0,0.0,0.0,0.0,-0.2746,-0.9351,-0.1572,0.6766,-0.7221,0.0970,0.1069
230,0.0,0.0,0.0,0.0,0.0,0.0,-0.2731,-0.9385,-0.1504,0.6769,-0.7217,0.0970,0.1071
231,0.0,0.0,0.0,0.0,0.0,0.0,-0.2609,-0.9395,-0.1489,0.6772,-0.7215,0.0967,0.1072
232,0.0,0.0,0.0,0.0,0.0,0.0,-0.2491,-0.9371,-0.1509,0.6774,-0.7214,0.0963,0.1069
233,0.0,0.0,0.0,0.0,0.0,0.0,-0.2433,-0.9357,-0.1518,0.6777,-0.7213,0.0961,0.1061
