,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
51.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.042168520390987396,0.001858249306678772,-0.004488882143050432,1.0,-1.3877787807814457e-17,3.469446951953614e-18,-1.734723475976807e-17
52.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.027846891433000565,-0.004657759331166744,-0.00925044622272253,0.9999987483024597,0.0004946577828377485,0.0012467006454244256,-0.0008677369332872331
53.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022157451137900352,-0.008288003504276276,-0.012423141859471798,0.999995231628418,0.001519579323939979,0.0021767262369394302,-0.0015827995957806706
54.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017719022929668427,-0.005031541455537081,-0.02171723172068596,0.9999881386756897,0.0027392515912652016,0.0033545498736202717,-0.0022330463398247957
55.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009531073272228241,-0.009261049330234528,-0.011521569453179836,0.999983012676239,0.002901535714045167,0.004318016581237316,-0.002630810020491481
56.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004849010147154331,-0.0001061631046468392,-0.007555134128779173,0.9999749064445496,0.003198954276740551,0.005866586230695248,-0.002361658262088895
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013284245505928993,-0.00014631244994234294,-0.012834914959967136,0.9999573230743408,0.0042771706357598305,0.007745102047920227,-0.0026606584433466196
58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001047716592438519,-0.025144124403595924,-0.009538479149341583,0.9999500513076782,0.0026073241606354713,0.009545614942908287,-0.001412711339071393
59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09844674915075302,-0.04850263521075249,-0.08438683301210403,0.9999576210975647,0.003072683233767748,0.006358698941767216,0.005908345337957144
60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092586949467659,-0.001109230681322515,0.041844647377729416,0.9999587535858154,0.0001592785120010376,0.004575631115585566,0.007842203602194786
61.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.018320681527256966,0.015487663447856903,-0.006649562623351812,0.9999810457229614,-0.00028935002046637237,0.0025499481707811356,0.005597051233053207
62.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03945907577872276,0.02522192895412445,0.023267656564712524,0.999985933303833,-6.591776764253154e-05,0.0025768005289137363,0.004631778225302696
63.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.012989853508770466,0.004346898291260004,0.02812725491821766,0.9999818801879883,0.0006611039862036705,0.0035106483846902847,0.004847153089940548
64.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00808039866387844,-0.012922810390591621,-0.0028654306661337614,0.9999783635139465,0.00034533097641542554,0.004449347499758005,0.00483315484598279
65.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03632541000843048,0.010191068053245544,0.006847604643553495,0.9999843835830688,0.0003318050876259804,0.003965803887695074,0.003921343479305506
