,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Quaterion_0,Quaterion_1,Quaterion_2,Quaterion_3
166.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3710505962371826,-1.9863646030426025,-0.4818596839904785,1.0,2.7755575615628914e-17,-2.0816681711721685e-17,-6.938893903907228e-17
167.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.38302603363990784,-0.5757181644439697,-0.13918545842170715,0.9998821020126343,-0.013445311225950718,-0.006725164130330086,-0.003127478761598468
168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39556407928466797,0.1114545464515686,0.03693944960832596,0.9997015595436096,-0.006608886644244194,-0.021454134956002235,0.009638097137212753
169.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09103325009346008,-0.19079875946044922,-0.049573060125112534,0.9997329115867615,-0.005445772781968117,-0.021961331367492676,0.004702978301793337
170.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0370304137468338,-0.18200398981571198,0.033040061593055725,0.9997438788414001,-0.00690580764785409,-0.021429477259516716,0.0023005823604762554
171.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09638026356697083,-0.08691715449094772,0.03174504637718201,0.9997166991233826,-0.00448428001254797,-0.023237206041812897,-0.002552581485360861
172.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14166989922523499,-0.07010491192340851,0.013246196322143078,0.9996424913406372,-0.00038324002525769174,-0.024751340970396996,-0.010102860629558563
173.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06818632781505585,-0.10292067378759384,0.013928556814789772,0.9994980692863464,0.006166248582303524,-0.024793235585093498,-0.01873387023806572
174.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04939510300755501,-0.11486899107694626,0.0009931322420015931,0.9992106556892395,0.014492189511656761,-0.02315768599510193,-0.028841644525527954
175.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06686330586671829,-0.14305414259433746,-0.007357151713222265,0.9986395835876465,0.023145921528339386,-0.020380765199661255,-0.04204820469021797
176.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13578177988529205,-0.3913322389125824,0.03221771493554115,0.9983049631118774,0.022237220779061317,-0.021451974287629128,-0.04932250827550888
177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15212027728557587,-0.3924369812011719,0.4368043541908264,0.9998107552528381,-0.006604418158531189,0.018285511061549187,-0.0007053208537399769
178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.356560081243515,0.22886498272418976,-0.0812290608882904,0.9968472123146057,-0.04501495510339737,0.05920462682843208,0.02764744870364666
179.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13894306123256683,-0.04847056791186333,-0.08199228346347809,0.9975171089172363,-0.042514268308877945,0.05210816487669945,0.020906668156385422
180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05424868315458298,-0.2543998658657074,0.09981397539377213,0.9973195195198059,-0.044582072645425797,0.05418708920478821,0.020732857286930084
181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01062947977334261,-0.19358617067337036,0.04472723975777626,0.9971045255661011,-0.04882259666919708,0.0546652115881443,0.020267929881811142
182.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061474621295928955,-0.20673765242099762,0.05303480103611946,0.9971370697021484,-0.050724055618047714,0.05302952975034714,0.018235450610518456
183.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.041754137724637985,-0.21394403278827667,0.06004923954606056,0.997055172920227,-0.053186170756816864,0.05275113135576248,0.016415603458881378
184.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0454062856733799,-0.1948433369398117,0.04885100573301315,0.9969703555107117,-0.05561947077512741,0.05235714837908745,0.01467189658433199
185.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.036476343870162964,-0.1908540576696396,0.045024022459983826,0.9968854784965515,-0.05771785229444504,0.052114635705947876,0.013124572113156319
186.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023633956909179688,-0.19864675402641296,0.04992585629224777,0.9967785477638245,-0.05952312797307968,0.05247834324836731,0.011654006317257881
187.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01600717008113861,-0.19457779824733734,0.04867066815495491,0.9966846704483032,-0.06084746494889259,0.05298846215009689,0.010474499315023422
188.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013195394538342953,-0.18410758674144745,0.043237436562776566,0.9966148734092712,-0.06167150288820267,0.05346883460879326,0.009840479120612144
189.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005840292200446129,-0.17847688496112823,0.03951440379023552,0.9965347051620483,-0.06211498752236366,0.05456514656543732,0.009118818677961826
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010346241760998964,-0.1776694655418396,0.040565427392721176,0.9964615702629089,-0.06252485513687134,0.05557473003864288,0.008162937127053738
191.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010447223903611302,-0.17662249505519867,0.042966440320014954,0.9964444041252136,-0.06233341246843338,0.05611585080623627,0.008020712062716484
192.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006252215709537268,-0.17576876282691956,0.04548759013414383,0.9964346885681152,-0.062139783054590225,0.05656067654490471,0.007610436528921127
193.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009596114978194237,-0.17414215207099915,0.04477525129914284,0.996386706829071,-0.06234271079301834,0.057290393859148026,0.006684435531497002
194.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009087908081710339,-0.1707787960767746,0.045551881194114685,0.996396541595459,-0.061812568455934525,0.05769704654812813,0.006666777189821005
195.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003866830375045538,-0.16356049478054047,0.04334321990609169,0.9963914752006531,-0.061508893966674805,0.0581396110355854,0.006350720301270485
196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015144151402637362,-0.1593208611011505,0.03821868821978569,0.9963855147361755,-0.0613296702504158,0.05849708616733551,0.005729225464165211
197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002367097418755293,-0.1578686535358429,0.04014348238706589,0.9963980913162231,-0.060844097286462784,0.058792512863874435,0.0057010771706700325
198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005902065429836512,-0.16021864116191864,0.04432130604982376,0.9964171051979065,-0.060284800827503204,0.05910947546362877,0.005004989914596081
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00783702451735735,-0.16382397711277008,0.04649701341986656,0.9964311122894287,-0.05975179001688957,0.059470124542713165,0.004212057217955589
200.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003960840869694948,-0.16602852940559387,0.04981783777475357,0.9964445233345032,-0.05935940146446228,0.059676237404346466,0.0037206385750323534
201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218232870101929,-0.8606016635894775,0.4123813509941101,0.9964556097984314,-0.008883156813681126,0.055682241916656494,-0.06242050603032112
202.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7568659782409668,-1.6099743843078613,-0.4214921295642853,0.9889206290245056,0.039032090455293655,0.052551306784152985,-0.1332302987575531
